sex herdyear abattoir classifier herd age ageQuadrat yearsaison breedcomb prodsystem calfcull controlcull ageVK slaughterCategory branding cccn ccco ccan ccas ccao ccvn ccvo cwcn cwco cwan cwas cwao cwvn cwvo cfcn cfco cfan cfas cfao cfvn cfvo cacn caco caan caas caao cavn cavo Effekt_HeterosisSumHet Effekt_RekombinationSumRec
1 118 5 10 135 162 26244 1 29 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.38 0 0 0 0 0 0 3 0 0 0 0 0 0 1.62 0 0 0 0 0 2 3
1 118 5 10 135 155 24025 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.06 0 0 0 0 0 0 2 0 0 0 0 0 0 1.55 0 0 0 0 0 2 2
1 118 6 1 135 162 26244 1 1 1 0 0 0 KV conventional 0 1 0 0 0 0 0 0 1.03 0 0 0 0 0 0 2 0 0 0 0 0 0 1.62 0 0 0 0 0 2 2
1 118 6 1 135 159 25281 1 29 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.12 0 0 0 0 0 0 2 0 0 0 0 0 0 1.59 0 0 0 0 0 2 3
1 118 5 10 135 160 25600 2 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.16 0 0 0 0 0 0 2 0 0 0 0 0 0 1.60 0 0 0 0 0 2 2
1 118 5 10 135 156 24336 2 24 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.19 0 0 0 0 0 0 3 0 0 0 0 0 0 1.56 0 0 0 0 0 6 5
1 118 5 39 135 159 25281 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.28 0 0 0 0 0 0 2 0 0 0 0 0 0 1.59 0 0 0 0 0 2 2
3 118 5 39 135 158 24964 2 19 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.24 0 0 0 0 0 0 2 0 0 0 0 0 0 1.58 0 0 0 0 0 6 2
3 118 6 9 135 170 28900 2 19 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 0.88 0 0 0 0 0 0 1 0 0 0 0 0 0 1.70 0 0 0 0 0 6 2
1 118 6 9 135 164 26896 2 7 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.19 0 0 0 0 0 0 1 0 0 0 0 0 0 1.64 0 0 0 0 0 6 3
3 118 6 2 135 209 43681 2 25 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.28 0 0 0 0 0 0 3 0 0 0 0 0 0 2.09 0 0 0 0 0 6 3
3 117 3 7 135 623 388129 3 1 1 0 0 0 RG conventional 0 0 0 0 2 0 0 0 0 0 0 2.41 0 0 0 0 0 0 2 0 0 0 0 0 0 6.23 0 0 2 2
3 118 2 1 135 172 29584 2 32 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.02 0 0 0 0 0 0 3 0 0 0 0 0 0 1.72 0 0 0 0 0 3 4
1 118 6 9 135 158 24964 2 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.58 0 0 0 0 0 2 2
1 118 2 1 135 171 29241 2 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.05 0 0 0 0 0 0 2 0 0 0 0 0 0 1.71 0 0 0 0 0 2 2
1 8 2 1 1 156 24336 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.15 0 0 0 0 0 0 2 0 0 0 0 0 0 1.56 0 0 0 0 0 2 3
1 25 1 12 29 388 150544 4 19 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.16 0 0 0 0 0 0 3 0 0 0 0 0 0 3.88 0 0 6 2
1 39 6 12 18 174 30276 3 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.40 0 0 0 0 0 0 3 0 0 0 0 0 0 1.74 0 0 0 0 0 2 2
1 39 6 12 18 175 30625 3 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.52 0 0 0 0 0 0 3 0 0 0 0 0 0 1.75 0 0 0 0 0 2 2
3 8 2 1 1 160 25600 1 21 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.28 0 0 0 0 0 0 3 0 0 0 0 0 0 1.60 0 0 0 0 0 6 2
3 36 3 2 44 158 24964 4 21 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.58 0 0 0 0 0 6 2
1 13 1 1 26 430 184900 1 3 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.04 0 0 0 0 0 0 3 0 0 0 0 0 0 4.30 0 0 6 2
1 70 3 10 82 164 26896 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.14 0 0 0 0 0 0 2 0 0 0 0 0 0 1.64 0 0 0 0 0 2 2
3 61 6 2 43 152 23104 1 21 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.52 0 0 0 0 0 6 2
1 8 1 1 11 165 27225 4 9 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.14 0 0 0 0 0 0 3 0 0 0 0 0 0 1.65 0 0 0 0 0 2 2
1 8 2 1 11 191 36481 3 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.20 0 0 0 0 0 0 3 0 0 0 0 0 0 1.91 0 0 0 0 0 2 3
1 8 2 12 11 168 28224 3 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.39 0 0 0 0 0 0 2 0 0 0 0 0 0 1.68 0 0 0 0 0 2 3
3 94 3 5 78 329 108241 2 3 2 0 0 0 RG 2 0 0 6 0 0 0 0 0 0 2.35 0 0 0 0 0 0 3 0 0 0 0 0 0 3.29 0 0 0 0 6 2
3 94 3 27 78 325 105625 3 3 2 0 0 0 RG 2 0 0 6 0 0 0 0 0 0 2.12 0 0 0 0 0 0 3 0 0 0 0 0 0 3.25 0 0 0 0 6 3
1 8 6 1 11 154 23716 1 29 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.20 0 0 0 0 0 0 3 0 0 0 0 0 0 1.54 0 0 0 0 0 2 3
1 103 3 8 51 377 142129 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.13 0 0 0 0 0 0 2 0 0 0 0 0 0 3.77 0 0 6 2
1 14 4 6 21 387 149769 4 12 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.28 0 0 0 0 0 0 3 0 0 0 0 0 0 3.87 0 0 2 2
1 61 6 12 43 160 25600 2 29 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.43 0 0 0 0 0 0 3 0 0 0 0 0 0 1.60 0 0 0 0 0 2 3
1 36 5 7 44 132 17424 1 29 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.05 0 0 0 0 0 0 2 0 0 0 0 0 0 1.32 0 0 0 0 0 3 4
1 24 6 12 36 127 16129 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.27 0 0 0 0 0 2 2
1 38 6 1 46 132 17424 3 32 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.12 0 0 0 0 0 0 2 0 0 0 0 0 0 1.32 0 0 0 0 0 3 4
1 75 6 1 91 154 23716 3 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.32 0 0 0 0 0 0 3 0 0 0 0 0 0 1.54 0 0 0 0 0 2 2
1 75 6 1 91 147 21609 3 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.47 0 0 0 0 0 2 2
1 168 4 22 49 154 23716 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.13 0 0 0 0 0 0 3 0 0 0 0 0 0 1.54 0 0 0 0 0 2 2
1 168 4 6 49 190 36100 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.13 0 0 0 0 0 0 3 0 0 0 0 0 0 1.90 0 0 0 0 0 2 3
1 168 4 6 49 181 32761 2 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.69 0 0 0 0 0 0 3 0 0 0 0 0 0 1.81 0 0 0 0 0 2 2
1 168 4 6 49 154 23716 3 10 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.12 0 0 0 0 0 0 2 0 0 0 0 0 0 1.54 0 0 0 0 0 3 5
1 168 4 9 49 178 31684 3 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.41 0 0 0 0 0 0 3 0 0 0 0 0 0 1.78 0 0 0 0 0 2 3
1 107 3 5 125 298 88804 2 8 2 0 0 0 OB 2 0 0 6 0 0 0 0 0 0 1.92 0 0 0 0 0 0 3 0 0 0 0 0 0 2.98 0 0 0 0 3 4
1 107 3 22 125 312 97344 2 2 2 0 0 0 OB 2 0 0 5 0 0 0 0 0 0 2.42 0 0 0 0 0 0 3 0 0 0 0 0 0 3.12 0 0 0 0 4 5
1 107 3 21 125 310 96100 3 2 2 0 0 0 OB 2 0 0 7 0 0 0 0 0 0 2.42 0 0 0 0 0 0 1 0 0 0 0 0 0 3.10 0 0 0 0 4 4
3 107 3 27 125 310 96100 3 2 2 0 0 0 RG 2 0 0 5 0 0 0 0 0 0 1.82 0 0 0 0 0 0 3 0 0 0 0 0 0 3.10 0 0 0 0 4 4
1 107 3 21 125 308 94864 3 2 2 0 0 0 OB 2 0 0 7 0 0 0 0 0 0 2.10 0 0 0 0 0 0 2 0 0 0 0 0 0 3.08 0 0 0 0 4 2
1 107 3 40 125 128 16384 2 2 3 0 0 0 KV 1 7 0 0 0 0 0 0 0.91 0 0 0 0 0 0 1 0 0 0 0 0 0 1.28 0 0 0 0 0 0 4 4
3 107 3 21 125 314 98596 4 2 2 0 0 0 OB 2 0 0 6 0 0 0 0 0 0 2.31 0 0 0 0 0 0 3 0 0 0 0 0 0 3.14 0 0 0 0 4 2
3 134 3 27 125 312 97344 1 2 2 0 0 0 RG 2 0 0 7 0 0 0 0 0 0 2.12 0 0 0 0 0 0 3 0 0 0 0 0 0 3.12 0 0 0 0 4 4
3 134 3 27 125 326 106276 1 2 2 0 0 0 RG 2 0 0 7 0 0 0 0 0 0 2.24 0 0 0 0 0 0 3 0 0 0 0 0 0 3.26 0 0 0 0 4 4
1 61 6 1 43 132 17424 1 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.16 0 0 0 0 0 0 3 0 0 0 0 0 0 1.32 0 0 0 0 0 2 2
1 67 1 1 22 444 197136 1 3 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 2.74 0 0 0 0 0 0 2 0 0 0 0 0 0 4.44 0 0 6 2
1 22 4 6 8 378 142884 3 12 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.04 0 0 0 0 0 0 3 0 0 0 0 0 0 3.78 0 0 2 2
1 214 1 19 177 140 19600 2 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.34 0 0 0 0 0 0 4 0 0 0 0 0 0 1.40 0 0 0 0 0 6 3
3 99 1 3 177 121 14641 2 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.21 0 0 0 0 0 6 2
1 99 1 3 177 127 16129 2 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.46 0 0 0 0 0 0 3 0 0 0 0 0 0 1.27 0 0 0 0 0 6 3
1 99 1 25 177 124 15376 2 6 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.35 0 0 0 0 0 0 3 0 0 0 0 0 0 1.24 0 0 0 0 0 6 2
3 69 3 7 177 114 12996 3 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.14 0 0 0 0 0 6 4
1 70 6 3 91 161 25921 1 9 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.20 0 0 0 0 0 0 1 0 0 0 0 0 0 1.61 0 0 0 0 0 2 3
1 4 3 2 6 483 233289 1 31 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 2.92 0 0 0 0 0 0 3 0 0 0 0 0 0 4.83 0 0 4 4
3 4 3 7 6 446 198916 4 31 1 0 0 0 RG conventional 0 0 0 0 5 0 0 0 0 0 0 2.41 0 0 0 0 0 0 4 0 0 0 0 0 0 4.46 0 0 6 4
1 3 3 34 6 481 231361 1 37 4 0 0 0 OB 3 0 0 0 6 0 0 0 0 0 0 2.59 0 0 0 0 0 0 4 0 0 0 0 0 0 4.81 0 0 0 2 3
1 23 4 23 11 179 32041 2 9 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.17 0 0 0 0 0 0 1 0 0 0 0 0 0 1.79 0 0 0 0 0 2 2
1 30 1 12 63 371 137641 1 7 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.97 0 0 0 0 0 0 3 0 0 0 0 0 0 3.71 0 0 6 3
3 68 6 1 56 532 283024 4 19 1 0 0 0 RG conventional 0 0 0 0 5 0 0 0 0 0 0 2.80 0 0 0 0 0 0 4 0 0 0 0 0 0 5.32 0 0 6 2
1 82 6 1 57 154 23716 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.13 0 0 0 0 0 0 2 0 0 0 0 0 0 1.54 0 0 0 0 0 2 3
1 40 4 6 77 573 328329 4 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.54 0 0 0 0 0 0 3 0 0 0 0 0 0 5.73 0 0 6 2
1 64 4 17 77 577 332929 1 19 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.27 0 0 0 0 0 0 3 0 0 0 0 0 0 5.77 0 0 6 3
1 1 2 16 1 142 20164 3 1 1 0 0 0 KV conventional 0 1 0 0 0 0 0 0 0.89 0 0 0 0 0 0 2 0 0 0 0 0 0 1.42 0 0 0 0 0 2 2
1 8 5 9 11 173 29929 2 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.21 0 0 0 0 0 0 2 0 0 0 0 0 0 1.73 0 0 0 0 0 2 2
1 8 2 19 11 166 27556 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.16 0 0 0 0 0 0 2 0 0 0 0 0 0 1.66 0 0 0 0 0 2 3
3 131 1 12 28 468 219024 2 33 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 2.75 0 0 0 0 0 0 3 0 0 0 0 0 0 4.68 0 0 6 2
1 28 1 1 13 386 148996 3 7 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.13 0 0 0 0 0 0 3 0 0 0 0 0 0 3.86 0 0 6 3
3 29 6 15 57 167 27889 3 7 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.36 0 0 0 0 0 0 4 0 0 0 0 0 0 1.67 0 0 0 0 0 6 3
1 19 1 3 29 409 167281 1 27 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.99 0 0 0 0 0 0 3 0 0 0 0 0 0 4.09 0 0 2 3
3 8 2 1 11 180 32400 3 10 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.17 0 0 0 0 0 0 3 0 0 0 0 0 0 1.80 0 0 0 0 0 4 6
3 197 3 2 208 165 27225 1 8 3 0 0 0 KV 1 5 0 0 0 0 0 0 1.18 0 0 0 0 0 0 3 0 0 0 0 0 0 1.65 0 0 0 0 0 0 3 4
1 197 3 7 208 184 33856 1 2 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.44 0 0 0 0 0 0 2 0 0 0 0 0 0 1.84 0 0 0 0 0 0 6 2
1 9 1 12 5 132 17424 1 10 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.23 0 0 0 0 0 0 4 0 0 0 0 0 0 1.32 0 0 0 0 0 4 6
1 1 2 43 1 144 20736 2 10 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.12 0 0 0 0 0 0 2 0 0 0 0 0 0 1.44 0 0 0 0 0 4 5
1 17 4 6 35 481 231361 1 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.09 0 0 0 0 0 0 3 0 0 0 0 0 0 4.81 0 0 6 2
1 62 1 3 52 443 196249 1 12 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.83 0 0 0 0 0 0 2 0 0 0 0 0 0 4.43 0 0 1 1
1 24 5 10 36 141 19881 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.07 0 0 0 0 0 0 2 0 0 0 0 0 0 1.41 0 0 0 0 0 2 3
1 39 1 12 26 388 150544 3 7 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.05 0 0 0 0 0 0 3 0 0 0 0 0 0 3.88 0 0 6 3
1 30 4 23 63 389 151321 1 3 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.91 0 0 0 0 0 0 3 0 0 0 0 0 0 3.89 0 0 6 3
1 39 6 2 18 141 19881 1 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.34 0 0 0 0 0 0 2 0 0 0 0 0 0 1.41 0 0 0 0 0 2 3
1 225 3 21 234 306 93636 1 37 2 0 0 0 OB 2 0 0 5 0 0 0 0 0 0 1.65 0 0 0 0 0 0 3 0 0 0 0 0 0 3.06 0 0 0 0 3 4
3 121 1 12 39 159 25281 4 34 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 0.79 0 0 0 0 0 0 1 0 0 0 0 0 0 1.59 0 0 0 0 0 6 2
1 101 1 1 45 521 271441 3 5 1 0 0 0 OB conventional 0 0 0 0 6 0 0 0 0 0 0 3.05 0 0 0 0 0 0 3 0 0 0 0 0 0 5.21 0 0 6 3
1 71 1 1 45 751 564001 1 30 1 0 0 0 OB conventional 0 0 0 0 7 0 0 0 0 0 0 3.96 0 0 0 0 0 0 2 0 0 0 0 0 0 7.51 0 0 6 5
3 8 5 2 11 173 29929 2 7 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.38 0 0 0 0 0 0 4 0 0 0 0 0 0 1.73 0 0 0 0 0 6 3
3 8 5 2 11 168 28224 2 19 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.45 0 0 0 0 0 0 3 0 0 0 0 0 0 1.68 0 0 0 0 0 6 3
3 121 1 12 39 186 34596 4 9 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.34 0 0 0 0 0 0 3 0 0 0 0 0 0 1.86 0 0 0 0 0 2 3
1 88 3 8 44 137 18769 4 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.42 0 0 0 0 0 0 3 0 0 0 0 0 0 1.37 0 0 0 0 0 2 3
1 88 3 5 44 135 18225 1 9 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.10 0 0 0 0 0 0 2 0 0 0 0 0 0 1.35 0 0 0 0 0 2 2
1 30 1 1 40 174 30276 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.18 0 0 0 0 0 0 1 0 0 0 0 0 0 1.74 0 0 0 0 0 2 2
3 30 1 3 40 195 38025 3 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.19 0 0 0 0 0 0 2 0 0 0 0 0 0 1.95 0 0 0 0 0 2 2
1 30 1 1 40 195 38025 4 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.23 0 0 0 0 0 0 3 0 0 0 0 0 0 1.95 0 0 0 0 0 6 3
1 20 1 25 40 157 24649 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.29 0 0 0 0 0 0 2 0 0 0 0 0 0 1.57 0 0 0 0 0 2 2
1 20 1 25 40 149 22201 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.41 0 0 0 0 0 0 2 0 0 0 0 0 0 1.49 0 0 0 0 0 2 3
1 61 2 12 43 180 32400 3 29 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.22 0 0 0 0 0 0 3 0 0 0 0 0 0 1.80 0 0 0 0 0 3 3
1 64 3 6 4 458 209764 2 27 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.03 0 0 0 0 0 0 2 0 0 0 0 0 0 4.58 0 0 3 4
1 40 4 6 77 479 229441 2 25 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.23 0 0 0 0 0 0 3 0 0 0 0 0 0 4.79 0 0 6 3
3 22 1 12 42 521 271441 1 34 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.95 0 0 0 0 0 0 4 0 0 0 0 0 0 5.21 0 0 6 2
3 22 1 1 42 500 250000 3 3 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.89 0 0 0 0 0 0 3 0 0 0 0 0 0 5.00 0 0 6 2
1 4 4 13 8 410 168100 2 10 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.91 0 0 0 0 0 0 3 0 0 0 0 0 0 4.10 0 0 4 5
3 10 1 12 5 144 20736 1 21 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.56 0 0 0 0 0 0 4 0 0 0 0 0 0 1.44 0 0 0 0 0 6 2
1 58 6 7 71 174 30276 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.41 0 0 0 0 0 0 3 0 0 0 0 0 0 1.74 0 0 0 0 0 2 2
3 58 6 7 71 199 39601 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.21 0 0 0 0 0 0 3 0 0 0 0 0 0 1.99 0 0 0 0 0 2 2
3 9 1 12 19 395 156025 3 23 1 0 0 0 RG conventional 0 0 0 0 4 0 0 0 0 0 0 2.41 0 0 0 0 0 0 5 0 0 0 0 0 0 3.95 0 0 6 2
1 75 6 9 91 138 19044 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.19 0 0 0 0 0 0 3 0 0 0 0 0 0 1.38 0 0 0 0 0 2 3
1 8 5 15 11 199 39601 4 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.10 0 0 0 0 0 0 2 0 0 0 0 0 0 1.99 0 0 0 0 0 2 2
1 8 5 15 11 178 31684 4 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.27 0 0 0 0 0 0 3 0 0 0 0 0 0 1.78 0 0 0 0 0 2 3
1 8 5 15 11 168 28224 4 29 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.68 0 0 0 0 0 3 4
3 3 5 51 6 499 249001 1 8 4 0 0 0 RG 3 0 0 0 7 0 0 0 0 0 0 3.47 0 0 0 0 0 0 2 0 0 0 0 0 0 4.99 0 0 0 2 2
1 56 4 28 101 455 207025 3 7 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.08 0 0 0 0 0 0 3 0 0 0 0 0 0 4.55 0 0 6 4
1 61 6 1 43 144 20736 1 25 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.36 0 0 0 0 0 0 3 0 0 0 0 0 0 1.44 0 0 0 0 0 6 3
1 12 4 6 21 353 124609 3 10 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.97 0 0 0 0 0 0 3 0 0 0 0 0 0 3.53 0 0 4 6
1 15 4 6 8 408 166464 2 21 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.24 0 0 0 0 0 0 3 0 0 0 0 0 0 4.08 0 0 6 2
1 44 6 9 53 339 114921 4 35 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.72 0 0 0 0 0 0 3 0 0 0 0 0 0 3.39 0 0 6 2
1 44 6 19 53 373 139129 4 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.06 0 0 0 0 0 0 3 0 0 0 0 0 0 3.73 0 0 6 2
1 37 6 9 53 404 163216 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.01 0 0 0 0 0 0 2 0 0 0 0 0 0 4.04 0 0 6 2
3 16 3 17 34 477 227529 1 23 1 0 0 0 RG conventional 0 0 0 0 5 0 0 0 0 0 0 2.36 0 0 0 0 0 0 3 0 0 0 0 0 0 4.77 0 0 6 2
3 131 1 3 28 478 228484 4 23 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 3.07 0 0 0 0 0 0 3 0 0 0 0 0 0 4.78 0 0 6 2
3 18 1 1 19 460 211600 3 23 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 2.83 0 0 0 0 0 0 3 0 0 0 0 0 0 4.60 0 0 6 2
1 61 1 12 58 521 271441 2 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.35 0 0 0 0 0 0 2 0 0 0 0 0 0 5.21 0 0 6 2
1 61 2 3 43 166 27556 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.21 0 0 0 0 0 0 3 0 0 0 0 0 0 1.66 0 0 0 0 0 2 2
3 82 6 9 57 144 20736 4 23 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.20 0 0 0 0 0 0 3 0 0 0 0 0 0 1.44 0 0 0 0 0 6 2
1 25 1 1 29 364 132496 3 21 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.13 0 0 0 0 0 0 3 0 0 0 0 0 0 3.64 0 0 6 2
1 12 6 4 18 185 34225 2 9 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.26 0 0 0 0 0 0 1 0 0 0 0 0 0 1.85 0 0 0 0 0 2 3
1 6 6 25 9 427 182329 4 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 2.88 0 0 0 0 0 0 3 0 0 0 0 0 0 4.27 0 0 6 2
1 12 6 1 18 176 30976 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.31 0 0 0 0 0 0 2 0 0 0 0 0 0 1.76 0 0 0 0 0 2 2
3 9 1 25 19 481 231361 2 26 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 2.39 0 0 0 0 0 0 3 0 0 0 0 0 0 4.81 0 0 6 3
3 9 1 25 19 479 229441 2 19 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 2.57 0 0 0 0 0 0 3 0 0 0 0 0 0 4.79 0 0 6 2
1 61 1 12 58 445 198025 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.14 0 0 0 0 0 0 2 0 0 0 0 0 0 4.45 0 0 6 2
1 61 1 1 58 436 190096 4 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.35 0 0 0 0 0 0 2 0 0 0 0 0 0 4.36 0 0 6 2
3 8 5 10 11 190 36100 1 10 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.34 0 0 0 0 0 0 3 0 0 0 0 0 0 1.90 0 0 0 0 0 4 6
1 3 8 35 5 142 20164 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.42 0 0 0 0 0 2 3
1 9 1 3 19 431 185761 2 21 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.02 0 0 0 0 0 0 3 0 0 0 0 0 0 4.31 0 0 6 3
3 53 6 12 34 462 213444 1 14 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.36 0 0 0 0 0 0 3 0 0 0 0 0 0 4.62 0 0 6 4
